symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url
BHRB,Burke & Herbert Financial Services Corp. Common Stock,$54.13,2.2,4.236%,17610,402728553.00,United States,,Major Banks,Finance,/market-activity/stocks/bhrb
BHV,BlackRock Virginia Municipal Bond Trust,$10.79,0.0083,0.077%,8001,0.00,United States,2002,Finance/Investors Services,Finance,/market-activity/stocks/bhv
BHVN,Biohaven Ltd. Common Shares ,$38.99,-3.17,-7.519%,3353221,3180800847.00,United States,2022,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bhvn
BIAF,bioAffinity Technologies Inc. Common Stock,$2.78,-0.01,-0.358%,218793,32009904.00,United States,2022,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/biaf
BIAFW,bioAffinity Technologies Inc. Warrant,$0.60,0.1101,22.474%,3066,6908612.00,United States,2022,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/biafw
BIDU,Baidu Inc. ADS,$95.05,-0.53,-0.555%,1843791,33329180321.00,China,2005,Computer Software: Programming Data Processing,Technology,/market-activity/stocks/bidu
BIG,Big Lots Inc. Common Stock,$3.70,0.04,1.093%,909528,108101257.00,United States,,Department/Specialty Retail Stores,Consumer Discretionary,/market-activity/stocks/big
BIGC,BigCommerce Holdings Inc. Series 1 Common Stock,$5.89,-0.05,-0.842%,537971,451174000.00,United States,2020,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bigc
BIGZ,BlackRock Innovation and Growth Term Trust Common Shares of Beneficial Interest,$7.05,-0.1,-1.399%,1156100,1662363027.00,,2021,,,/market-activity/stocks/bigz
BIIB,Biogen Inc. Common Stock,$194.38,3.86,2.026%,1599582,28255231915.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/biib
BILI,Bilibili Inc. American Depositary Shares,$10.91,-0.16,-1.445%,3690573,4496630972.00,China,2018,EDP Services,Technology,/market-activity/stocks/bili
BILL,BILL Holdings Inc. Common Stock,$59.61,-1.38,-2.263%,1507437,6267090018.00,United States,2019,EDP Services,Technology,/market-activity/stocks/bill
BIMI,BIMI International Medical Inc. Common Stock,$1.28,-0.06,-4.478%,30188,14834648.00,China,,Other Pharmaceuticals,Health Care,/market-activity/stocks/bimi
BIO,Bio-Rad Laboratories Inc. Class A Common Stock,$279.73,-1.29,-0.459%,294125,7977462102.00,United States,1980,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/bio
BIOL,Biolase Inc. Common Stock,$0.139,-0.0095,-6.397%,1366193,4520640.00,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/biol
BIOR,Biora Therapeutics Inc. Common Stock,$0.615,0.0155,2.585%,104506,18642758.00,United States,2020,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bior
BIOX,Bioceres Crop Solutions Corp. Ordinary Shares,$12.12,-0.11,-0.899%,18533,761096901.00,Argentina,,Agricultural Chemicals,Industrials,/market-activity/stocks/biox
BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,$27.16,0.88,3.349%,486941,12530102280.00,Bermuda,,Power Generation,Utilities,/market-activity/stocks/bip
BIPC,Brookfield Infrastructure Corporation ,$30.87,0.96,3.21%,751829,4414092903.00,Canada,2020,Marine Transportation,Consumer Discretionary,/market-activity/stocks/bipc
BIPH,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,$16.945,0.095,0.564%,5106,2422960941.00,Canada,2021,Oil & Gas Production,Utilities,/market-activity/stocks/biph
BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,$17.71,0.12,0.682%,4009,167835899.00,Bermuda,2022,,,/market-activity/stocks/bipi
BIRD,Allbirds Inc. Class A Common Stock,$0.5976,0.0279,4.897%,883639,92741071.00,United States,2021,Apparel,Consumer Discretionary,/market-activity/stocks/bird
BIRK,Birkenstock Holding plc Ordinary Shares,$42.67,0.65,1.547%,852735,7796720815.00,,2023,,,/market-activity/stocks/birk
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,$15.13,-0.0199,-0.131%,50194,0.00,,2013,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bit
BITE,Bite Acquisition Corp. Common Stock,$10.80,0.01,0.093%,2145,0.00,,2021,Blank Checks,Finance,/market-activity/stocks/bite
BITF,Bitfarms Ltd. Common Stock,$1.92,0.03,1.587%,28499828,651406080.00,Canada,,Finance: Consumer Services,Finance,/market-activity/stocks/bitf
BIVI,BioVie Inc. Class A Common Stock,$0.4865,-0.0019,-0.389%,530668,19397289.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bivi
BJ,BJ's Wholesale Club Holdings Inc. Common Stock,$73.74,1.17,1.612%,1754848,9804556086.00,United States,2018,Department/Specialty Retail Stores,Consumer Discretionary,/market-activity/stocks/bj
BJDX,Bluejay Diagnostics Inc. Common Stock,$0.55,-0.0033,-0.596%,25151,1478646.00,United States,2021,Medical Specialities,Health Care,/market-activity/stocks/bjdx
BJRI,BJ's Restaurants Inc. Common Stock,$32.10,0.24,0.753%,287913,750079127.00,United States,,Restaurants,Consumer Discretionary,/market-activity/stocks/bjri
BK,The Bank of New York Mellon Corporation Common Stock,$56.29,1.04,1.882%,4420726,42467280739.00,United States,,Major Banks,Finance,/market-activity/stocks/bk
BKD,Brookdale Senior Living Inc. Common Stock,$6.48,-0.04,-0.613%,1202248,1226919493.00,United States,2005,Hospital/Nursing Management,Health Care,/market-activity/stocks/bkd
BKDT,Brookdale Senior Living Inc. 7.00% Tangible Equity Units,$86.70,0.0,0.00%,1,16415728408.00,United States,2022,Hospital/Nursing Management,Health Care,/market-activity/stocks/bkdt
BKE,Buckle Inc. (The) Common Stock,$36.59,-0.09,-0.245%,389926,1858092743.00,United States,,Clothing/Shoe/Accessory Stores,Consumer Discretionary,/market-activity/stocks/bke
BKH,Black Hills Corporation Common Stock,$54.00,1.54,2.936%,525533,3682613754.00,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/bkh
BKHAU,Black Hawk Acquisition Corporation Units,$10.20,0.0,0.00%,2,0.00,United States,2024,,,/market-activity/stocks/bkhau
BKKT,Bakkt Holdings Inc. Class A Common Stock,$0.3978,-0.0222,-5.286%,2530843,127964920.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bkkt
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),$11.883,-0.0068,-0.057%,21506,0.00,United States,1993,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bkn
BKNG,Booking Holdings Inc. Common Stock,$3414.82,-15.32,-0.447%,218782,116687906420.00,United States,,Transportation Services,Consumer Discretionary,/market-activity/stocks/bkng
BKR,Baker Hughes Company Class A Common Stock,$32.60,0.4,1.242%,7513518,32628733836.00,United States,,Metal Fabrications,Industrials,/market-activity/stocks/bkr
BKSY,BlackSky Technology Inc. Class A Common Stock,$1.19,0.01,0.847%,643999,174052606.00,United States,2019,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/bksy
BKT,BlackRock Income Trust Inc. (The),$11.37,0.03,0.265%,32985,1691429295.00,United States,,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/bkt
BKTI,BK Technologies Corporation Common Stock,$13.36,-0.18,-1.329%,20887,47094027.00,United States,,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/bkti
BKU,BankUnited Inc. Common Stock,$26.71,0.84,3.247%,967346,1986452882.00,United States,2011,Savings Institutions,Finance,/market-activity/stocks/bku
BKYI,BIO-key International Inc. Common Stock,$1.705,0.025,1.488%,8397,1604405.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bkyi
BL,BlackLine Inc. Common Stock,$57.37,-0.48,-0.83%,672499,3529408596.00,United States,2016,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bl
BLAC,Bellevue Life Sciences Acquisition Corp. Common Stock,$10.70,0.0,0.00%,8485,0.00,United States,2023,Blank Checks,Finance,/market-activity/stocks/blac
BLACR,Bellevue Life Sciences Acquisition Corp. Rights,$0.14,-0.0001,-0.071%,7,0.00,United States,2023,Blank Checks,Finance,/market-activity/stocks/blacr
BLBD,Blue Bird Corporation Common Stock,$33.94,0.32,0.952%,1234965,1092820212.00,United States,2014,Construction/Ag Equipment/Trucks,Consumer Discretionary,/market-activity/stocks/blbd
BLBX,Blackboxstocks Inc. Common Stock,$2.775,0.1739,6.686%,10816,8952552.00,United States,,EDP Services,Technology,/market-activity/stocks/blbx
BLCO,Bausch + Lomb Corporation Common Shares,$14.64,0.32,2.235%,259415,5138526438.00,,2022,Ophthalmic Goods,Health Care,/market-activity/stocks/blco
BLD,TopBuild Corp. Common Stock,$384.32,-5.49,-1.408%,284177,12212105049.00,United States,2015,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/bld
BLDE,Blade Air Mobility Inc. Class A Common Stock,$3.39,-0.23,-6.354%,848443,255718392.00,United States,2019,Aerospace,Consumer Discretionary,/market-activity/stocks/blde
BLDEW,Blade Air Mobility Inc. Warrants,$0.3225,0.0275,9.322%,26359,24327192.00,United States,2019,Transportation Services,Consumer Discretionary,/market-activity/stocks/bldew
BLDP,Ballard Power Systems Inc. Common Shares,$2.63,-0.06,-2.23%,2715601,786466163.00,Canada,,Industrial Machinery/Components,Energy,/market-activity/stocks/bldp
BLDR,Builders FirstSource Inc. Common Stock,$177.03,-5.25,-2.88%,1566242,21587050238.00,United States,2005,RETAIL: Building Materials,Consumer Discretionary,/market-activity/stocks/bldr
BLE,BlackRock Municipal Income Trust II,$10.35,-0.03,-0.289%,42143,0.00,United States,2002,Finance/Investors Services,Finance,/market-activity/stocks/ble
BLEU,bleuacacia ltd Class A Ordinary Shares,$10.69,0.0,0.00%,70,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/bleu
BLFS,BioLife Solutions Inc. Common Stock,$15.86,0.0,0.00%,475138,718458000.00,United States,,Medical/Dental Instruments,Health Care,/market-activity/stocks/blfs
BLFY,Blue Foundry Bancorp Common Stock,$8.43,0.41,5.112%,104611,205170116.00,United States,2021,Commercial Banks,Finance,/market-activity/stocks/blfy
BLIN,Bridgeline Digital Inc. Common Stock,$1.19,-0.035,-2.857%,15408,12396955.00,United States,2007,EDP Services,Technology,/market-activity/stocks/blin
BLK,BlackRock Inc. Common Stock,$749.98,2.68,0.359%,867777,111703889400.00,United States,1999,Investment Bankers/Brokers/Service,Finance,/market-activity/stocks/blk
BLKB,Blackbaud Inc. Common Stock,$76.48,-0.23,-0.30%,331206,4089799663.00,United States,2004,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/blkb
BLMN,Bloomin' Brands Inc. Common Stock,$27.04,0.01,0.037%,1742650,2354054647.00,United States,2012,Restaurants,Consumer Discretionary,/market-activity/stocks/blmn
BLND,Blend Labs Inc. Class A Common Stock,$2.33,-0.07,-2.917%,1077360,587271192.00,United States,2021,EDP Services,Technology,/market-activity/stocks/blnd
BLNK,Blink Charging Co. Common Stock,$2.29,-0.07,-2.966%,2671998,231275296.00,United States,,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/blnk
BLRX,BioLineRx Ltd. American Depositary Shares,$0.6565,0.0164,2.562%,188160,47556386.00,Israel,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/blrx
BLTE,Belite Bio Inc American Depositary Shares,$33.43,-1.17,-3.382%,20859,974465913.00,United States,2022,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/blte
BLUA,BlueRiver Acquisition Corp. Class A Ordinary Shares,$10.98,0.0,0.00%,5361,0.00,,2021,Blank Checks,Finance,/market-activity/stocks/blua
BLUE,bluebird bio Inc. Common Stock,$1.02,0.067,7.03%,8173248,111522935.00,United States,2013,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/blue
BLW,Blackrock Limited Duration Income Trust,$13.41,0.005,0.037%,58624,478887903.00,United States,2003,Other Consumer Services,Consumer Discretionary,/market-activity/stocks/blw
BLX,Banco Latinoamericano de Comercio Exterior S.A.,$29.59,0.03,0.101%,203383,825265100.00,Panama,1992,Commercial Banks,Finance,/market-activity/stocks/blx
BLZE,Backblaze Inc. Class A Common Stock,$9.18,0.05,0.548%,459811,3291693466.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/blze
BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),$49.82,1.51,3.126%,211155,3185557609.00,Argentina,,Commercial Banks,Finance,/market-activity/stocks/bma
BMBL,Bumble Inc. Class A Common Stock,$10.18,-0.06,-0.586%,2146424,1317521264.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bmbl
BME,Blackrock Health Sciences Trust,$38.80,0.06,0.155%,18223,517321098.00,United States,2005,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bme
BMEA,Biomea Fusion Inc. Common Stock,$10.85,-0.31,-2.778%,1318762,389399556.00,United States,2021,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bmea
BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,$14.44,-0.07,-0.482%,160477,192528780.00,,2020,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bmez
BMI,Badger Meter Inc. Common Stock,$176.78,-1.7,-0.952%,545411,5188867950.00,United States,1971,Industrial Machinery/Components,Industrials,/market-activity/stocks/bmi
BMN,BlackRock 2037 Municipal Target Term Trust Common Shares of Beneficial Interest,$23.8501,0.0001,0.00%,13266,0.00,,2022,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/bmn
BMO,Bank Of Montreal Common Stock,$92.14,1.13,1.242%,351583,66834966262.00,Canada,,Commercial Banks,Finance,/market-activity/stocks/bmo
BMR,Beamr Imaging Ltd. Ordinary Share,$5.52,-0.28,-4.828%,529580,72043413.00,Israel,2023,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/bmr
BMRA,Biomerica Inc. Common Stock,$0.7303,-0.0297,-3.908%,35160,12284848.00,United States,,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,/market-activity/stocks/bmra
BMRC,Bank of Marin Bancorp Common Stock,$15.52,0.35,2.307%,70592,251320668.00,United States,,Major Banks,Finance,/market-activity/stocks/bmrc
BMRN,BioMarin Pharmaceutical Inc. Common Stock,$88.63,-1.44,-1.599%,1778607,16722320378.00,United States,1999,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bmrn
BMTX,BM Technologies Inc. Common Stock,$1.63,0.17,11.644%,3249,19663950.00,,2018,EDP Services,Technology,/market-activity/stocks/bmtx
BMY,Bristol-Myers Squibb Company Common Stock,$48.93,0.63,1.304%,10303840,98945923600.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bmy
BN,Brookfield Corporation Class A Limited Voting Shares,$38.99,0.41,1.063%,2106077,59039693730.00,Canada,1925,Building operators,Real Estate,/market-activity/stocks/bn
BNAI,Brand Engagement Network Inc. Common Stock,$4.95,-0.54,-9.836%,37239,164820125.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/bnai
BNAIW,Brand Engagement Network Inc. Warrant,$0.10,0.0,0.00%,1245,3329700.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/bnaiw
BNED,Barnes & Noble Education Inc Common Stock,$0.2328,-0.0033,-1.398%,1404291,12374803.00,United States,2015,Other Specialty Stores,Consumer Discretionary,/market-activity/stocks/bned
BNGO,Bionano Genomics Inc. Common Stock,$0.75,-0.0372,-4.726%,984618,41020500.00,United States,2018,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/bngo
BNH,Brookfield Finance Inc. 4.625% Subordinated Notes due October 16 2080,$17.30,0.49,2.915%,17823,28334908800.00,Canada,2020,Building operators,Real Estate,/market-activity/stocks/bnh
BNIX,Bannix Acquisition Corp. Common Stock,$10.95,0.01,0.091%,404,0.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/bnix
BNIXR,Bannix Acquisition Corp. Right,$0.2161,-0.0239,-9.958%,100,0.00,United States,2021,Blank Checks,Finance,/market-activity/stocks/bnixr
BNJ,Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes,$15.78,0.1503,0.962%,7326,25845367680.00,Canada,2020,Building operators,Real Estate,/market-activity/stocks/bnj
BNL,Broadstone Net Lease Inc. Common Stock,$14.50,0.18,1.257%,1003171,2721755082.00,United States,2020,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/bnl
BNOX,Bionomics Limited American Depository Shares,$0.9794,-0.0006,-0.061%,14415,8089492.00,United States,2021,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/bnox
BNR,Burning Rock Biotech Limited American Depositary Shares,$0.72,-0.08,-10.00%,24310,73903280.00,China,2020,Medical Specialities,Health Care,/market-activity/stocks/bnr
BNRE,Brookfield Reinsurance Ltd. Class A Exchangeable Limited Voting Shares,$38.86,0.43,1.119%,14554,5652820807.00,,2021,Property-Casualty Insurers,Finance,/market-activity/stocks/bnre
BNRG,Brenmiller Energy Ltd Ordinary Shares,$2.1217,0.0617,2.995%,2388,4565357.00,Israel,,,,/market-activity/stocks/bnrg
BNS,Bank Nova Scotia Halifax Pfd 3 Ordinary Shares,$46.74,0.17,0.365%,1868841,56744436191.00,Canada,,Major Banks,Finance,/market-activity/stocks/bns
BNTC,Benitec Biopharma Inc. Common Stock,$6.99,0.17,2.493%,255224,18121114.00,United States,2015,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/bntc
BNTX,BioNTech SE American Depositary Share,$86.81,0.64,0.743%,1577765,20636971055.00,Germany,2019,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/bntx
